"Teryt";"Kod kraju";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Okręg do Sejmu nr";"Okręg do Senatu nr";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"PL";"mazowieckie";"142804";"Młodzieszyn";"wieś";"16";"38";"3";"Szkoła Podstawowa, Janów 71A , 96-512 Młodzieszyn";"Powszechny";"Nie";"Adamowa Góra, Janów"
"140000";"PL";"mazowieckie";"142804";"Młodzieszyn";"wieś";"16";"38";"4";"Budynek po Filii Szkoły Podstawowej, Mistrzewice 36 , 96-512 Młodzieszyn";"Powszechny";"Nie";"Nowe Mistrzewice, Marysin, Mistrzewice, Helenka, Bibiampol"
"140000";"PL";"mazowieckie";"142804";"Młodzieszyn";"wieś";"16";"38";"5";"Dom Pomocy Społecznej , Wyszogrodzka 101 , Młodzieszyn 96-512 Młodzieszyn";"Zakład pomocy społecznej";"Tak";"Młodzieszyn, ul. Wyszogrodzka 101"
"140000";"PL";"mazowieckie";"142805";"Nowa Sucha";"wieś";"16";"38";"1";"Szkoła Podstawowa, Kozłów Szlachecki 54 , 96-513 Nowa Sucha";"Powszechny";"Nie";"Braki Stary Dębsk Nowy Dębsk Nowy Kozłów Pierwszy Kozłów Szlachecki Nowy Kozłów Drugi - Szeligi"
"140000";"PL";"mazowieckie";"142805";"Nowa Sucha";"wieś";"16";"38";"2";"Szkoła Podstawowa, ul.Olimpijska 1 , Kozłów Biskupi 96-513 Nowa Sucha";"Powszechny";"Tak";"Antoniew Kozłów Biskupi Rokotów Kornelin - Leonów Kolonia Gradowska"
"140000";"PL";"mazowieckie";"142805";"Nowa Sucha";"wieś";"16";"38";"3";"Szkoła Podstawowa, Nowa Sucha 16 , 96-513 Nowa Sucha";"Powszechny";"Nie";"Zakrzew Stara Sucha - Nowy Żylin Nowa Sucha Mizerka - Stary Żylin"
"140000";"PL";"mazowieckie";"142805";"Nowa Sucha";"wieś";"16";"38";"4";"Szkoła Podstawowa, Kurdwanów 35 , 96-513 Nowa Sucha";"Powszechny";"Nie";"Borzymówka Okopy Wikcinek Marysinek Orłów Nowy Białynin Stary Białynin Glinki Kurdwanów Kościelna Góra Roztropna"
"140000";"PL";"mazowieckie";"142806";"Rybno";"wieś";"16";"38";"1";"Strażnica OSP, Jasieniec 32 , 96-514 Rybno";"Powszechny";"Nie";"Bronisławy, Erminów, Jasieniec, Karolków Szwarocki, Konstantynów, Nowy Szwarocin, Stary Szwarocin, Wesoła, Złota"
"140000";"PL";"mazowieckie";"142806";"Rybno";"wieś";"16";"38";"2";"Zespół Szkół w Rybnie, ul.Długa 11 , Rybno 96-514 Rybno";"Powszechny";"Tak";"Aleksandrów, Cypriany, Ćmiszew- Parcel, Ćmiszew Rybnowski, Józin, Kamieńszczyzna, Karolków Rybnowski, Koszajec, Ludwików, Matyldów, Nowa Wieś, Rybionek, Rybno"
"140000";"PL";"mazowieckie";"142806";"Rybno";"wieś";"16";"38";"3";"Strażnica OSP, Wężyki 29 , 96-514 Rybno";"Powszechny";"Nie";"Antosin, Sarnów, Wężyki"
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"1";"Energop Sp. z o. o., ul. Inżynierska 32 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Akacjowa, gen. Władysława Andersa, gen.Tadeusza Bora-Komorowskiego, gen.Władysława Bortnowskiego, Boryszewska, Cisowa, Inżynierska, Kawalerzystów, Ernesta Kościńskiego, mjr Feliksa Kozubowskiego, gen. Tadeusza Kutrzeby, Lipowa, gen. Stanisława Maczka, Olchowa, gen. Stefana Roweckiego, 15 Sierpnia (od rzeki Pisi do granic miasta) od nr 99 do nr 183 i od nr 110 do nr 168, gen. Stanisława Grzmot-Skotnickiego, Jana III Sobieskiego, Sosnowa, mjr Henryka Sucharskiego, Jerzego Szajnowicza, Jana Zamoyskiego, Zawiszy Czarnego."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"2";"Filia Miejskiego Ośrodka Kultury, ul. 15 Sierpnia 83 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Bojowników, Dolna, Fabryczna, Głucha, Gwardyjska, Litewska, Miła, Szymona Pietrzaka, Południowa, Północna, Mikołaja Reja, Robotnicza, 15 Sierpnia (do rzeki Pisi) od nr 54 do nr 106 d i od nr 57 do nr 93, Stadionowa, Spółdzielcza, Tartaczna, Torowa, Wierzbowa, Wiśniowa, Michała Wołodyjowskiego, Wschodnia, Wyzwolenia, Zamiejska, Zduńska."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"3";"Szkoła Podstawowa Nr 2, ul. 15 Sierpnia 44 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Armii Krajowej, gen. Józefa Bema, Daleka, Drobna, Górna, Klonowa, Mikołaja Kopernika, Łuszczewskich, Józefa Mireckiego, Nadbrzeżna, Stefana Okrzei, Otwarta, Pionierów, Przyszła, 15 Sierpnia - numery parzyste od nr 36 do nr 52c i numery nieparzyste od nr 37 do nr 55, Szkolna, Środkowa, Zamknięta."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"4";"Przedszkole Nr 7, ul. Franciszka Żwirki i Stanisława Wigury 15 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Władysława Broniewskiego, Dywizjonu 303, Lotników, Adama Mickiewicza, Franciszka Żwirki i Stanisława Wigury."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"5";"Zespół Szkół Ogólnokształcących, ul. 15 Sierpnia 4 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Krakowska, Księcia Janusza, Licealna, Mazowiecka, Antoniego Michalaka, Osiedle Kolejowe, rtm.Witolda Pileckiego, Henryka Sienkiewicza, 15 Sierpnia - numery nieparzyste od nr 1 do nr 35 i numery parzyste od nr 2 do nr 34 A, Sierpniowa, Spartańska, Szarych Szeregów, Towarowa, Wojska Polskiego - numery nieparzyste od nr 27 do nr 51 i nr parzyste od nr 26 do nr 50, Załamana, Żyrardowska."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"6";"Zakład Wodociągów i Kanalizacji Sp. Z o.o., ul. Rozlazłowska 7 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"gen. Józefa Chłopickiego, Aleksandra Chodkiewicza, Stefana Czarnieckiego, Jarosława Iwaszkiewicza, Jana Kasprowicza, Kątowa, Lubiejewska, Łowicka, Planowa, Płocka, Promienna, Prosta, Rolnicza, Rozlazłowska, Wesoła, Zielona, Żeglarska."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"7";"Środowiskowy Dom Samopomocy, ul. Zamkowa 4 a , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Św. Brata Alberta, Bajeczna, Bartnicza, Batalionów Chłopskich, Bławatkowa, Bolechowskich, Brzozowa, Bukowa, Chabrowa, Józefa Chełmońskiego, Chłodna, Dewajtis, Dębowa, Gawłowska, Jurija Gagarina, Grzybowa, Kazimierza Hugo-Badera, Jaworowa, Jesionowa, Karwowska, Kasztanowa, Koralowa, Lazurowa, Malinowa, Mała, Medyczna, Modrzewiowa, Nadrzeczna, Perłowa, Pogodna, Połaniecka, Porzeczkowa, Bolesława Prusa, Próżna, gen. Kazimierza Pułaskiego, Radiowa, Radosna, Rumiankowa, Równoległa, Rybna, Rycerska, Spacerowa, Spokojna, Srebrna, Tęczowa, Wodna, Wrzosowa, Onufrego Zagłoby, Zamkowa, Zieleńcza, Źródlana."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"8";"Spółdzielna Mieszkaniowa Lokatorsko-Własnościowa, ul. Marszałka Józefa Piłsudskiego 26 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Botaniczna, gen. Jarosława Dąbrowskiego, Bartosza Głowackiego, 1 Maja - numery nieparzyste od nr 1 do nr 5 i numery parzyste od nr 2 do nr 8 (od ul. Hanki Sawickiej do ul. Marszałka Józefa Piłsudskiego), Marii Skłodowskiej-Curie, Marszałka Józefa Piłsudskiego nr 25, nr 27, nr 29, nr 31, nr 33, nr 35, nr 37, nr 39, nr 41, nr 43 i numery parzyste od nr 22 do końca oraz numery nieparzyste od nr 55 do końca (od ul. 1 Maja do ul. Licealnej), Stanisława Moniuszki, Różana, Juliusza Słowackiego, Romualda Traugutta - numery nieparzyste od nr 27 do końca i numery parzyste od nr 28 do końca, Wojska Polskiego (od ul. Hanki Sawickiej do ul. Licealnej) - numery parzyste od nr 2 do nr 24 b i numery nieparzyste od nr 1 do nr 25 A, Willowa, Walerego Wróblewskiego, Księcia Ziemowita."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"9";"Szkoła Podstawowa Nr 3, ul. Hanki Sawickiej 5 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Cmentarna, Władysława Grabskiego, Eugeniusza Kwiatkowskiego, Marszałka Józefa Piłsudskiego - numery parzyste 6, 12, 16, 16 A, 16 B, 16 C, oraz numery nieparzyste od nr 5 do nr 21, 1 Maja - numery nieparzyste od nr 7 do nr 21 i numery parzyste od nr 10 do nr 24, Plac Armii Ludowej, Podzamcze, Władysława Reymonta, Hanki Sawickiej, Sportowa, Romualda Traugutta - numery nieparzyste od nr 1 do nr 19 i numery parzyste od nr 2 do nr 24, Ułanów Jazłowieckich, Warszawska - numery parzyste od nr 2 do numery 72 i numery nieparzyste od nr 1 do nr 57, Wąska."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"10";"Hala Sportowa Miejskiego Ośrodka Sportu i Rekreacji, ul. Janusza Kusocińskiego 2 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Aleja 600-lecia - numery parzyste od nr 2 do nr 22, Jana Brzechwy, Mariana Buczka, Długa, Tadeusza Jasińskiego, Marii Konopnickiej - numery parzyste od nr 2 do nr 10 i nieparzyste 9 - 11 A, Kubusia Puchatka, Janusza Kusocińskiego, Kwiatowa, Makowa, Migdałowa, Nowowiejska, Nowa, Olimpijska, Partyzantów, Polna, Samodzielna, Czesława Sobolewskiego, Aleksandra Sochaczewskiego, Słoneczna, 17 Stycznia, Świerkowa, Juliana Tuwima, Warszawska - numery nieparzyste od nr 59 do nr 103 i numery parzyste od nr 74 do nr 124, Złota, Żytnia."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"11";"Miejski Ośrodek Kultury, ul. Stefana Żeromskiego 8 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Aleja 600-lecia - numery nieparzyste od nr 5 do nr 9, Poprzeczna, Senatorska, Aleksandra Zawadzkiego."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"12";"Szkoła Podstawowa Nr 4, ul. Stanisława Staszica 25 , Sochaczew 96-500 Sochaczew";"Powszechny";"Tak";"Stefana Batorego, Farna, Kardynała Stefana Wyszyńskiego, Gabriela Narutowicza, Plac Tadeusza Kościuszki, Pokoju, Piastowska, Stanisława Staszica - numery parzyste od nr 2 do nr 94 i numery nieparzyste od nr 1 do nr 47 a, Toruńska, Stefana Żeromskiego - numery parzyste od nr 2 do nr 18 i numery nieparzyste od nr 1 do nr 23, nr 29, nr 29 d, nr 29 g, 29e, nr 31, nr 31 a, nr 33, nr 33 a."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"13";"Szkoła Podstawowa nr 4, ul. Stanisława Staszica 25 , Sochaczew 96-500 Sochaczew";"Powszechny";"Tak";"Aleja 600-lecia - numery nieparzyste od nr 23 do nr 29 i numery parzyste od nr 26 do nr 52 (skrzyżowanie z ul. Ignacego Kraszewskiego), Jana Kochanowskiego - numery nieparzyste od nr 1 do nr 25 i numery parzyste od nr 2 do nr 26 ( od ul. Polnej do ul. Ignacego Kraszewskiego), Konstytucji 3 Maja, Juliana Ursyna Niemcewicza, Stefana Żeromskiego - numery parzyste od nr 20 do nr 28 oraz nr 37, nr 37 a."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"14";"Dzienny Dom Pomocy Społecznej, Al. 600-lecia 90 , Sochaczew 96-500 Sochaczew";"Powszechny";"Tak";"Aleja 600-lecia - numery parzyste od nr 54 do nr 70 oraz numer 72 c ( skrzyżowanie z ul. Targową), Cieplna, Energetyczna, Jana Kochanowskiego - numery parzyste od nr 28 do nr 60 i numery nieparzyste od nr 27 do nr 45 ( od ul. Ignacego Kraszewskiego do skrzyżowania z ul. Targową), Marii Konopnickiej - numery parzyste od nr 12 do nr 38 ( od ul. Polnej do końca), Ignacego Kraszewskiego, gen.Mariana Langiewicza, Lechicka, Bolesława Leśmiana, Targowa ( prawa strona - numery parzyste), Termiczna."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"15";"Gimnazjum Nr 2, ul. Stanisława Staszica 106 , Sochaczew 96-500 Sochaczew";"Powszechny";"Tak";"Aleja 600-lecia - numery nieparzyste od nr 31 do nr 49 ( skrzyżowanie z ul Trojanowską), nr 72, nr 72 a , nr 72 b, Królowej Jadwigi, Mieszka I, Stanisława Staszica - numery parzyste od nr 96 do końca i numery nieparzyste od numeru 49 do końca, Zygmunta Starego, Bolesława Śmiałego, Kazimierza Wielkiego, Stefana Żeromskiego nr 30, nr 32, nr 39, nr 39 a, nr 41, Żołnierska."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"16";"Dzienny Dom Pomocy Społecznej, Al. 600-lecia 90 , Sochaczew 96-500 Sochaczew";"Powszechny";"Tak";"Aleja 600-lecia - numery parzyste od nr 74 do nr 118 (od ul. Targowej do przejazdu kolejowego) i numery nieparzyste od nr 55 do nr 113 (od ul. Stanisława Staszica do przejazdu kolejowego), Graniczna - numery parzyste od nr 2 do nr 92 ( strona prawa - dawne Wypalenisko), Stefana Jaracza, Jana Kochanowskiego - numery parzyste od nr 62 do końca i numery nieparzyste od nr 47 do końca (od ul. Targowej), Kwiatów Polnych, 11 Listopada, Łąkowa, Władysława Łokietka, Muszkieterów, Okrężna, Piaszczysta, Stanisława Augusta Poniatowskiego, Popiela, Księdza Jerzego Popiełuszki, Przylasek, Słowiańska, Leopolda Staffa, Wita Stwosza, Targowa (strona lewa), Trojanowska, Księdza Jana Twardowskiego, Wypalenisko, Zaciszna, Zwycięstwa, Żwirowa."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"17";"Miejski Ośrodek Kultury, ul. Fryderyka Chopina 101 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Adama Asnyka, Fryderyka Chopina - numery nieparzyste od nr 1 do końca i numery parzyste od nr 2 do nr 158 A (do ul. Młynarskiej), Bolesława Chrobrego, Działkowa, Głogowa, Graniczna - numery nieparzyste od nr 1 do nr 151 A (lewa strona), Hubala, Jagiellońska, Jasna, Jana Kazimierza, Kampinoska, Hugo Kołłątaja, Stanisława Małachowskiego, Młynarska, Zofii Nałkowskiej, Ostrzeszewska, Podgórna, Profilowa, Tadeusza Rejtana, Sadowa, Topolowa, Wczasowa, Zalewowa."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"18";"Filia Miejskiej Biblioteki Publicznej, ul. Fryderyka Chopina 160 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Fryderyka Chopina - numery parzyste od nr 160 do końca (od ul. Młynarskiej), Grunwaldzka, Hotelowa, Ogrodowa, Parkowa."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"19";"Zespół Szkół im. J. Iwaszkiewicza, ul. Chodakowska 16 , Sochaczew 96-500 Sochaczew";"Powszechny";"Nie";"Bohaterów Chodakowa, Brochowska, Brukowa, Chemiczna, Chodakowska, Harcerska, Jedwabnicza, Jana Kilińskiego, Kolejowa, Janusza Korczaka, Krótka, Królewska, Krzywa, Bolesława Krzywoustego, Księżycowa, Zbigniewa Kuźmińskiego, Leśna, Jana Matejki, Mostowa, Niepodległości, Elizy Orzeszkowej, Piękna, Podchorążych, Pocztowa, Powstańców Warszawy, Siewna, gen. Władysława Sikorskiego, Smolna, 18 Stycznia, Szyszkowa, Ludwika Waryńskiego, Warzywna, Wiejska, Wiosenna, Wiskozowa, Włókiennicza, Wodociągowa, Wspólna, Wyszogrodzka, Stanisława Wyspiańskiego, Zwierzyniecka, Żniwna."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"20";"Szpital Powiatowy, Batalionów Chłopskich 3/7 , Sochaczew 96-500 Sochaczew";"Szpital";"Nie";"Obwód odrębny."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"21";"Pawilon Psychiatryczny Szpitala Powiatowego, Batalionów Chłopskich 3/7 , Sochaczew 96-500 Sochaczew";"Szpital";"Nie";"Obwód odrębny."
"140000";"PL";"mazowieckie";"142801";"Sochaczew";"miasto";"16";"38";"22";"Dom Kapłana Seniora, Stanisława Staszica 39 , Sochaczew 96-500 Sochaczew";"Szpital";"Nie";"Obwód odrębny."
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"1";"Gimnazjum, Wymysłów 17 , 96-500 Sochaczew";"Powszechny";"Nie";"Chrzczany, Wymysłów, Janaszówek, Pilawice."
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"2";"Szkoła Podstawowa, Feliksów 20 , 96-500 Sochaczew";"Powszechny";"Tak";"Nowe Mostki, Orły-Cesin, Feliksów, Chodakówek, Wójtówka, Kożuszki-Parcel."
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"3";"Szkoła Podstawowa, Wyczółki 21A , 96-500 Sochaczew";"Powszechny";"Nie";"Andrzejów Duranowski, Janówek Duranowski, Bielice, Sielice, Jeżówka, Wyczółki.Duranów, "
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"4";"Świetlica Wiejska, Czyste 11A , 96-500 Sochaczew";"Powszechny";"Nie";"Czerwonka-Parcel, Czerwwonka-Wieś, Ignacówka, Czyste, Kaźmierów"
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"5";"Szkoła Podstawowa, Kąty 74B , 96-500 Sochaczew";"Powszechny";"Nie";"Kąty, Władysławów, Bronisławy, Rozlazłów, Altanka"
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"6";"Szkoła Podstawowa, Żuków 104A , 96-500 Sochaczew";"Powszechny";"Tak";"Gawłów, Karwowo, Żuków."
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"7";"Szkoła Podstawowa, Mokas 26 , 96-500 Sochaczew";"Powszechny";"Nie";"Mokas, Dzięglewo"
"140000";"PL";"mazowieckie";"142807";"Sochaczew";"wieś";"16";"38";"8";"Szkoła Podstawowa, Kąty 74B , 96-500 Sochaczew";"Powszechny";"Nie";"Dachowa, Kuznocin, Lubiejew, Żdżarów"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"1";"Gimnazjum w Teresinie, Al. XX lecia 2 , Teresin 96 - 515 Teresin";"Powszechny";"Nie";"Granice, Teresin-Gaj, Topołowa, Gaj"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"2";"Gimnazjum w Teresinie, Al. XX lecia 2 , Teresin 96 - 515 Teresin";"Powszechny";"Tak";"Teresin"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"3";"Szkoła Podstawowa, ul.Sochaczewska 112 , Paprotnia 96 - 515 Teresin";"Powszechny";"Nie";"Paprotnia"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"4";"Szkoła Podstawowa, ul.Sochaczewska 112 , Paprotnia 96 - 515 Teresin";"Powszechny";"Nie";"Izbiska, Lisice, Ludwików, Maszna, Nowe Gnatowice, Nowe Paski, Pawłowice, Seroki-Parcela, Seroki-Wieś, Stare Paski"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"5";"Szkoła Podstawowa, ul.Szkolna 35 , Szymanów 96 - 516 Szymanów";"Powszechny";"Tak";"Elżbietów, Maurycew, Mikołajew, Pawłówek, Skotniki, Skrzelew, Strugi, Szymanów"
"140000";"PL";"mazowieckie";"142808";"Teresin";"wieś";"16";"38";"6";"Szkoła Podstawowa, Budki Piaseckie 17 , 96 - 516 Szymanów";"Powszechny";"Nie";"Dębówka, Kawęczyn, Budki Piaseckie, Nowa Piasecznica, Stara Piasecznica, Witoldów"
"140000";"PL";"mazowieckie";"142902";"Bielany";"wieś";"18";"48";"1";"Sala konferencyjna Urzędu Gminy Bielany, ul. Słoneczna 5B , Bielany-Żyłaki 08-311 Bielany";"Powszechny";"Tak";"Bielany-Jarosławy, Bielany-Wąsy, Bielany-Żyłaki, Kowiesy, Ruciany, Wojewódki Dolne, Wojewódki Górne"
"140000";"PL";"mazowieckie";"142902";"Bielany";"wieś";"18";"48";"2";"Budynek po byłej Szkole Podstawowej w Kożuchowie, Kożuchów 56A , 08-311 Bielany";"Powszechny";"Nie";"Błonie Duże, Błonie Małe, Brodacze, Kożuchów, Kożuchówek"
"140000";"PL";"mazowieckie";"142902";"Bielany";"wieś";"18";"48";"3";"Świetlica w Patrykozach, ul. Długa 45A , Patrykozy 08-311 Bielany";"Powszechny";"Nie";"Patrykozy, Patrykoza-Kolonia, Ruda-Kolonia, Wyszomierz"
"140000";"PL";"mazowieckie";"142902";"Bielany";"wieś";"18";"48";"4";"Zespół Oświatowy im. Sybiraków w Rozbitym Kamieniu, ul. Wiktora Szajkowskiego 7 , Rozbity Kamień 08-311 Bielany";"Powszechny";"Nie";"Dmochy-Rętki, Dmochy-Rogale, Korabie, Księżopole-Budki, Księżopole-Komory, Kudelczyn, Paczuski Duże, Rozbity Kamień, Sikory, Trebień, Wańtuchy, Wiechetki Duże, Wiechetki Małe"
"140000";"PL";"mazowieckie";"142903";"Ceranów";"wieś";"18";"48";"1";"Publiczna Szkoła Podstawowa w Ceranowie, Ceranów 206 , 08-322 Ceranów";"Powszechny";"Nie";"Ceranów, Adolfów, Garnek, Lubiesza, Natolin, Noski, Olszew, Pustelnik, Radość, Zawady"
"140000";"PL";"mazowieckie";"142903";"Ceranów";"wieś";"18";"48";"2";"Publiczna Szkoła Podstawowa w Rytelech-Olechnych, Rytele-Olechny 65, 08 - 322 Ceranów, Rytele-Olechny 65 , 08-322 Ceranów";"Powszechny";"Nie";"Rytele-Olechny, Rytele Suche, Rytele-Wszołki, Wólka Rytelska"
"140000";"PL";"mazowieckie";"142903";"Ceranów";"wieś";"18";"48";"3";"Remiza OSP w Długich Grzymkach, Długie Grzymki 36 , 08-322 Ceranów";"Powszechny";"Tak";"Długie Grzymki, Długie Grodzieckie, Długie Kamieńskie, Przewóz Nurski, Wszebory, Wólka Nadbużna"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"1";"Szkoła Podstawowa w Bujałach-Mikoszach, Bujały-Mikosze 9 , 08-304 Jabłonna Lacka";"Powszechny";"Nie";"Bujały-Mikosze, Bujały-Gniewosze, Wierzbice- Strupki, Wierzbice-Guzy"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"2";"Szkoła Podstawowa w Czekanowie, Czekanów 27 , 08-304 Jabłonna Lacka";"Powszechny";"Tak";"Czekanów, Władysławów, Łuzki Wieś, Łuzki- Kolonia"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"3";"Szkoła Podstawowa w Dzierzbach Włościańskich, Dzierzby-Włościańskie 39 , 08-304 Jabłonna Lacka";"Powszechny";"Nie";"Dzierzby Włościańskie, Dzierzby Szlacheckie, Toczyski Podborne, Toczyski Średnie"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"4";"Remiza OSP Krzemień-Wieś, Krzemień-Wieś 30A , 08-304 Jabłonna Lacka";"Powszechny";"Nie";"Krzemień-Wieś, Krzemień-Zagacie, Wieska-Wieś"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"5";"Remiza OSP Gródek-Dwór, Gródek-Dwór 54 , 08-304 Jabłonna Lacka";"Powszechny";"Nie";"Gródek, Gródek-Dwór, Mołożew-Wieś"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"6";"Samorządowe Przedszkole w Jabłonnie Lackiej, ul. Kubusia Puchatka 1 , Jabłonna Lacka 08-304 Jabłonna Lacka";"Powszechny";"Tak";"Morszków, Jabłonna Lacka-Kolonia, Stara Jabłonna, Jabłonna Lacka, Ludwinów, Niemirki,  Jabłonna Średnia, Tończa, Teofilówka"
"140000";"PL";"mazowieckie";"142904";"Jabłonna Lacka";"wieś";"18";"48";"7";"Budynek po starej plebanii w Wirowie, ul. Aleja Jana Pawła II 4 , Wirów 08-304 Jabłonna Lacka";"Powszechny";"Nie";"Wirów, Dom Pomocy Społecznej w Wirowie, Nowomodna"
"140000";"PL";"mazowieckie";"142905";"Kosów Lacki";"obszar miesko-wiejski";"18";"48";"1";"Miejsko-Gminny Ośrodek Kultury w Kosowie Lackim, ul. Słoneczna 4 , Kosów Lacki 08-330 Kosów Lacki";"Powszechny";"Tak";"Guty, Henrysin, Kosów-Hulidów, Kosów Lacki ulice:Daleka, Dolna, Graniczna, Kościelna, Krótka, Kwiatowa, Łąkowa, Mała, Mazowiecka, Młynarska, Nurska, Pańska, Piękna, Podmiejska, Powstańców, Radosna, Sadowa, Słoneczna, Sokołowska, Spokojna, Sportowa, Szkolna, Targowa, Wąska, Wiejska, Wolności, Zacisze, Tosie"
"140000";"PL";"mazowieckie";"142905";"Kosów Lacki";"obszar miesko-wiejski";"18";"48";"2";"Publiczna Szkoła Podstawowa w Kosowie Lackim, ul. Polna 1 , Kosów Lacki 08-330 Kosów Lacki";"Powszechny";"Nie";"Albinów, Dębe, Kosów Lacki ulice:Armii Krajowej, Boczna, Cicha, Długa, Energetyczna, Grabniak, Gutowska, Kolejowa, Leśna, Małkińska, Mostowa, Nadrzeczna, Nowa, Ogrodowa, Parkowa, Piaskowa, Polna, Przemysłowa, Składowa, Spacerowa, Towarowa, Węgrowska, Wesoła, Wiatraczna, Zachodnia, Źródlana, Kosów Ruski, Nowa Maliszewa, Stara Maliszewa"
"140000";"PL";"mazowieckie";"142905";"Kosów Lacki";"obszar miesko-wiejski";"18";"48";"3";"Publiczna Szkoła Podstawowa w Telakach, Telaki 84 , 08-330 Kosów Lacki";"Powszechny";"Tak";"Łomna, Nowa Wieś, Telaki"
"140000";"PL";"mazowieckie";"142905";"Kosów Lacki";"obszar miesko-wiejski";"18";"48";"4";"Remiza OSP w Dybowie, Dybów 36 , 08-330 Kosów Lacki";"Powszechny";"Nie";"Buczyn Dworski, Buczyn Szlachecki, Dybów, Grzymały, Kutyski, Nowy Buczyn, Sągole, Wyszomierz"
"140000";"PL";"mazowieckie";"142905";"Kosów Lacki";"obszar miesko-wiejski";"18";"48";"5";"Remiza OSP w Trzcińcu Dużym, Trzciniec Duży 31B , 08-330 Kosów Lacki";"Powszechny";"Nie";"Chruszczewka Szlachecka, Chruszczewka Włościańska, Trzciniec Duży, Trzciniec Mały, Żochy"
